53.773079, 21.405693, 13.551287
53.809528, 5.329512, 13.100214
53.809528, 24.070513, 13.100204
53.845978, 2.664749, 12.64921
53.845978, 26.735252, 12.649209
56.545025, 14.7, 14.416946
56.55254, 12.012268, 14.339024
56.55254, 17.387741, 14.339021
56.582859, 20.058979, 14.024339
56.582859, 9.341, 14.024337
56.615108, 6.672042, 13.689719
56.615108, 22.727955, 13.689722
56.647457, 4.003233, 13.354052
56.647457, 25.396767, 13.354052
56.679802, 1.334411, 13.018412
56.679802, 28.065588, 13.018412
59.400715, 16.039972, 14.527881
59.400719, 13.359806, 14.527816
59.420479, 10.683233, 14.35806
59.420483, 18.71682, 14.358049
59.448826, 8.012721, 14.114313
59.448826, 21.387276, 14.114315
59.476944, 5.341828, 13.872708
59.476944, 24.05817, 13.87271
59.505047, 2.670914, 13.631202
59.505047, 26.729086, 13.631202
62.27602, 14.7, 14.61654
62.282463, 17.376223, 14.57143
62.282463, 12.023034, 14.571442
62.305939, 9.351671, 14.407847
62.305939, 20.048262, 14.407848
62.329727, 6.67982, 14.241822
62.329727, 22.720186, 14.241819
62.353527, 4.007885, 14.075798
62.353527, 25.392117, 14.075798
62.377327, 1.335962, 13.909759
62.377327, 28.064039, 13.909759
65.162201, 13.362989, 14.685497
65.162201, 16.037336, 14.685498
65.177986, 10.68961, 14.598744
65.177986, 18.710339, 14.598744
65.197395, 8.017252, 14.492062
65.197395, 21.382746, 14.492062
65.21685, 5.344836, 14.385126
65.21685, 24.055164, 14.385126
65.236313, 2.672418, 14.278174
65.236313, 26.727583, 14.278174
68.050018, 14.7, 14.732593
68.054535, 12.034801, 14.713952
68.054535, 17.373552, 14.71395
68.069839, 9.35484, 14.650657
68.069839, 20.045849, 14.650656
68.084991, 6.68153, 14.588038
68.084991, 22.718437, 14.588038
68.100121, 4.008926, 14.525506
68.100121, 25.391062, 14.525506
68.11525, 1.336312, 14.462976
68.11525, 28.063688, 14.462976
70.936279, 13.38544, 14.768327
70.936287, 16.035015, 14.768313
70.945694, 10.687737, 14.741395
70.945694, 18.708975, 14.741396
70.956413, 8.018026, 14.710922
70.956413, 21.381865, 14.710922
70.967224, 5.345453, 14.680186
70.967224, 24.054583, 14.680186
70.978043, 2.672714, 14.649435
70.978043, 26.727291, 14.649435
